"customer_id","customer_name","order_id","product_id","product_name","category","sub_category","order_date","ship_date","ship_mode","segment","region","state","city","sales","order_month","order_year","quantity_orders","customer_id:1","customer_name:1","orders_quantity","orders_sum","avg_order","last_order","last_order_day","rfm_recency","rfm_frequency","rfm_monetary","rfm_cell","rfm_cell_string","rfm_segment"
KW-16435,Katrina Willman,CA-2018-144904,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,Labels,"2018-09-25 00:00:00","2018-10-01 00:00:00",Standard Class,Consumer,East,New York,New York City,20.7,9,2018,2,KW-16435,Katrina Willman,2,598.82,119.76,"2018-09-25 00:00:00",96,3,2,2,7,"322",Спящие клиенты
KW-16435,Katrina Willman,CA-2018-144904,FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,Chairs,"2018-09-25 00:00:00","2018-10-01 00:00:00",Standard Class,Consumer,East,New York,New York City,488.65,9,2018,2,KW-16435,Katrina Willman,2,598.82,119.76,"2018-09-25 00:00:00",96,3,2,2,7,"322",Спящие клиенты
KW-16435,Katrina Willman,CA-2018-144904,OFF-AR-10003732,Newell 333,Office Supplies,Art,"2018-09-25 00:00:00","2018-10-01 00:00:00",Standard Class,Consumer,East,New York,New York City,5.56,9,2018,2,KW-16435,Katrina Willman,2,598.82,119.76,"2018-09-25 00:00:00",96,3,2,2,7,"322",Спящие клиенты
KW-16435,Katrina Willman,CA-2018-144904,FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,Furnishings,"2018-09-25 00:00:00","2018-10-01 00:00:00",Standard Class,Consumer,East,New York,New York City,47.12,9,2018,2,KW-16435,Katrina Willman,2,598.82,119.76,"2018-09-25 00:00:00",96,3,2,2,7,"322",Спящие клиенты
GT-14755,Guy Thornton,CA-2018-104745,OFF-PA-10002036,Xerox 1930,Office Supplies,Paper,"2018-05-29 00:00:00","2018-06-04 00:00:00",Standard Class,Consumer,Central,Texas,Harlingen,25.92,5,2018,2,GT-14755,Guy Thornton,2,112.91,37.64,"2018-11-26 00:00:00",34,2,2,1,5,"221",Лояльные клиенты
GT-14755,Guy Thornton,CA-2018-104745,OFF-ST-10002205,File Shuttle I and Handi-File,Office Supplies,Storage,"2018-05-29 00:00:00","2018-06-04 00:00:00",Standard Class,Consumer,Central,Texas,Harlingen,53.42,5,2018,2,GT-14755,Guy Thornton,2,112.91,37.64,"2018-11-26 00:00:00",34,2,2,1,5,"221",Лояльные клиенты
AR-10405,Allen Rosenblatt,US-2018-134481,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,"2018-08-27 00:00:00","2018-09-01 00:00:00",Standard Class,Corporate,East,Massachusetts,Franklin,1488.42,8,2018,3,AR-10405,Allen Rosenblatt,3,1730.64,432.66,"2018-08-27 00:00:00",125,4,4,4,12,"444",Потерянные клиенты
MV-18190,Mike Vittorini,CA-2018-101798,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Binders,"2018-12-11 00:00:00","2018-12-15 00:00:00",Standard Class,Consumer,East,New York,New York City,23.36,12,2018,1,MV-18190,Mike Vittorini,1,63.34,31.67,"2018-12-11 00:00:00",19,1,1,1,3,"111",Новые клиенты
MV-18190,Mike Vittorini,CA-2018-101798,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Accessories,"2018-12-11 00:00:00","2018-12-15 00:00:00",Standard Class,Consumer,East,New York,New York City,39.98,12,2018,1,MV-18190,Mike Vittorini,1,63.34,31.67,"2018-12-11 00:00:00",19,1,1,1,3,"111",Новые клиенты
VP-21730,Victor Preis,CA-2018-102946,OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,Binders,"2018-06-30 00:00:00","2018-07-05 00:00:00",Standard Class,Home Office,West,Nevada,Las Vegas,75.79,6,2018,2,VP-21730,Victor Preis,2,974.9,243.72,"2018-11-30 00:00:00",30,2,3,3,8,"233",Лояльные клиенты
SS-20140,Saphhira Shifley,CA-2018-165603,OFF-ST-10000798,"2300 Heavy-Duty Transfer File Systems by Perma",Office Supplies,Storage,"2018-10-17 00:00:00","2018-10-19 00:00:00",Second Class,Corporate,East,Rhode Island,Warwick,49.96,10,2018,5,SS-20140,Saphhira Shifley,5,1157.62,72.35,"2018-12-15 00:00:00",15,1,4,3,8,"143",Новые клиенты
SS-20140,Saphhira Shifley,CA-2018-165603,OFF-PA-10002552,Xerox 1958,Office Supplies,Paper,"2018-10-17 00:00:00","2018-10-19 00:00:00",Second Class,Corporate,East,Rhode Island,Warwick,12.96,10,2018,5,SS-20140,Saphhira Shifley,5,1157.62,72.35,"2018-12-15 00:00:00",15,1,4,3,8,"143",Новые клиенты
RF-19840,Roy Französisch,CA-2018-117933,OFF-AP-10004249,Staple holder,Office Supplies,Appliances,"2018-12-24 00:00:00","2018-12-29 00:00:00",Standard Class,Consumer,East,New York,New York City,35.91,12,2018,2,RF-19840,Roy Französisch,2,49.62,24.81,"2018-12-24 00:00:00",6,1,2,1,4,"121",Новые клиенты
KH-16510,Keith Herrera,CA-2018-117457,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,"2018-12-08 00:00:00","2018-12-12 00:00:00",Standard Class,Consumer,West,California,San Francisco,179.95,12,2018,2,KH-16510,Keith Herrera,2,4021.24,335.1,"2018-12-08 00:00:00",22,1,3,4,8,"134",Новые клиенты
KH-16510,Keith Herrera,CA-2018-117457,TEC-CO-10004115,Sharp AL-1530CS Digital Copier,Technology,Copiers,"2018-12-08 00:00:00","2018-12-12 00:00:00",Standard Class,Consumer,West,California,San Francisco,1199.98,12,2018,2,KH-16510,Keith Herrera,2,4021.24,335.1,"2018-12-08 00:00:00",22,1,3,4,8,"134",Новые клиенты
KH-16510,Keith Herrera,CA-2018-117457,OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Office Supplies,Paper,"2018-12-08 00:00:00","2018-12-12 00:00:00",Standard Class,Consumer,West,California,San Francisco,27.15,12,2018,2,KH-16510,Keith Herrera,2,4021.24,335.1,"2018-12-08 00:00:00",22,1,3,4,8,"134",Новые клиенты
KH-16510,Keith Herrera,CA-2018-117457,FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,"2018-12-08 00:00:00","2018-12-12 00:00:00",Standard Class,Consumer,West,California,San Francisco,1004.02,12,2018,2,KH-16510,Keith Herrera,2,4021.24,335.1,"2018-12-08 00:00:00",22,1,3,4,8,"134",Новые клиенты
KH-16510,Keith Herrera,CA-2018-117457,OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,Paper,"2018-12-08 00:00:00","2018-12-12 00:00:00",Standard Class,Consumer,West,California,San Francisco,9.68,12,2018,2,KH-16510,Keith Herrera,2,4021.24,335.1,"2018-12-08 00:00:00",22,1,3,4,8,"134",Новые клиенты
KH-16510,Keith Herrera,CA-2018-117457,OFF-LA-10003766,Self-Adhesive Removable Labels,Office Supplies,Labels,"2018-12-08 00:00:00","2018-12-12 00:00:00",Standard Class,Consumer,West,California,San Francisco,28.35,12,2018,2,KH-16510,Keith Herrera,2,4021.24,335.1,"2018-12-08 00:00:00",22,1,3,4,8,"134",Новые клиенты
KH-16510,Keith Herrera,CA-2018-117457,OFF-PA-10001970,Xerox 1908,Office Supplies,Paper,"2018-12-08 00:00:00","2018-12-12 00:00:00",Standard Class,Consumer,West,California,San Francisco,55.98,12,2018,2,KH-16510,Keith Herrera,2,4021.24,335.1,"2018-12-08 00:00:00",22,1,3,4,8,"134",Новые клиенты
KH-16510,Keith Herrera,CA-2018-117457,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,"2018-12-08 00:00:00","2018-12-12 00:00:00",Standard Class,Consumer,West,California,San Francisco,1336.83,12,2018,2,KH-16510,Keith Herrera,2,4021.24,335.1,"2018-12-08 00:00:00",22,1,3,4,8,"134",Новые клиенты
KH-16510,Keith Herrera,CA-2018-117457,FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,Furniture,Chairs,"2018-12-08 00:00:00","2018-12-12 00:00:00",Standard Class,Consumer,West,California,San Francisco,113.57,12,2018,2,KH-16510,Keith Herrera,2,4021.24,335.1,"2018-12-08 00:00:00",22,1,3,4,8,"134",Новые клиенты
KC-16675,Kimberly Carter,CA-2018-142636,OFF-PA-10000157,Xerox 191,Office Supplies,Paper,"2018-11-03 00:00:00","2018-11-07 00:00:00",Standard Class,Corporate,West,Washington,Seattle,139.86,11,2018,2,KC-16675,Kimberly Carter,2,681.2,170.3,"2018-11-03 00:00:00",57,2,2,3,7,"223",Лояльные клиенты
KC-16675,Kimberly Carter,CA-2018-142636,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Furniture,Chairs,"2018-11-03 00:00:00","2018-11-07 00:00:00",Standard Class,Corporate,West,Washington,Seattle,307.14,11,2018,2,KC-16675,Kimberly Carter,2,681.2,170.3,"2018-11-03 00:00:00",57,2,2,3,7,"223",Лояльные клиенты
CJ-12010,Caroline Jumper,CA-2018-122105,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art,"2018-06-24 00:00:00","2018-06-28 00:00:00",Standard Class,Consumer,West,California,Huntington Beach,95.92,6,2018,4,CJ-12010,Caroline Jumper,4,5723.4,635.93,"2018-06-24 00:00:00",189,4,4,4,12,"444",Потерянные клиенты
VB-21745,Victoria Brennan,CA-2018-154816,OFF-PA-10003845,Xerox 1987,Office Supplies,Paper,"2018-11-06 00:00:00","2018-11-10 00:00:00",Standard Class,Corporate,South,Kentucky,Richmond,5.78,11,2018,2,VB-21745,Victoria Brennan,2,674.32,224.77,"2018-11-06 00:00:00",54,2,2,3,7,"223",Лояльные клиенты
SP-20860,Sung Pak,CA-2018-110478,OFF-AR-10001573,American Pencil,Office Supplies,Art,"2018-03-04 00:00:00","2018-03-09 00:00:00",Standard Class,Corporate,West,California,Los Angeles,9.32,3,2018,3,SP-20860,Sung Pak,3,74.92,18.73,"2018-10-12 00:00:00",79,3,3,1,7,"331",Спящие клиенты
SP-20860,Sung Pak,CA-2018-110478,OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",Office Supplies,Envelopes,"2018-03-04 00:00:00","2018-03-09 00:00:00",Standard Class,Corporate,West,California,Los Angeles,15.25,3,2018,3,SP-20860,Sung Pak,3,74.92,18.73,"2018-10-12 00:00:00",79,3,3,1,7,"331",Спящие клиенты
MP-17965,Michael Paige,CA-2018-125388,FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furniture,Furnishings,"2018-10-19 00:00:00","2018-10-23 00:00:00",Standard Class,Corporate,East,Massachusetts,Lawrence,56.56,10,2018,2,MP-17965,Michael Paige,2,341.26,113.75,"2018-10-19 00:00:00",72,3,2,2,7,"322",Спящие клиенты
MP-17965,Michael Paige,CA-2018-125388,OFF-ST-10000918,Crate-A-Files,Office Supplies,Storage,"2018-10-19 00:00:00","2018-10-23 00:00:00",Standard Class,Corporate,East,Massachusetts,Lawrence,32.7,10,2018,2,MP-17965,Michael Paige,2,341.26,113.75,"2018-10-19 00:00:00",72,3,2,2,7,"322",Спящие клиенты
NF-18385,Natalie Fritzler,CA-2018-155705,FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,"2018-08-21 00:00:00","2018-08-23 00:00:00",Second Class,Consumer,South,Mississippi,Jackson,866.4,8,2018,2,NF-18385,Natalie Fritzler,2,1539.74,769.87,"2018-10-12 00:00:00",79,3,3,4,10,"334",Спящие клиенты
JM-15265,Janet Molinari,CA-2018-149160,FUR-FU-10003347,Coloredge Poster Frame,Furniture,Furnishings,"2018-11-23 00:00:00","2018-11-26 00:00:00",Second Class,Corporate,Central,Michigan,Canton,28.4,11,2018,1,JM-15265,Janet Molinari,1,316.32,158.16,"2018-11-23 00:00:00",37,2,1,2,5,"212",Лояльные клиенты
JM-15265,Janet Molinari,CA-2018-149160,OFF-BI-10001543,GBC VeloBinder Manual Binding System,Office Supplies,Binders,"2018-11-23 00:00:00","2018-11-26 00:00:00",Second Class,Corporate,Central,Michigan,Canton,287.92,11,2018,1,JM-15265,Janet Molinari,1,316.32,158.16,"2018-11-23 00:00:00",37,2,1,2,5,"212",Лояльные клиенты
KH-16630,Ken Heidel,CA-2018-152275,OFF-AR-10000369,Design Ebony Sketching Pencil,Office Supplies,Art,"2018-10-01 00:00:00","2018-10-08 00:00:00",Standard Class,Corporate,Central,Texas,San Antonio,6.67,10,2018,4,KH-16630,Ken Heidel,4,278.97,55.79,"2018-11-02 00:00:00",58,3,4,2,9,"342",Спящие клиенты
BB-11545,Brenda Bowman,CA-2018-130043,OFF-PA-10002230,Xerox 1897,Office Supplies,Paper,"2018-09-15 00:00:00","2018-09-19 00:00:00",Standard Class,Corporate,Central,Texas,Houston,31.87,9,2018,4,BB-11545,Brenda Bowman,4,4586.26,573.28,"2018-12-02 00:00:00",28,2,4,4,10,"244",Лояльные клиенты
CV-12805,Cynthia Voltz,CA-2018-157252,FUR-CH-10003396,Global Deluxe Steno Chair,Furniture,Chairs,"2018-01-20 00:00:00","2018-01-23 00:00:00",Second Class,Corporate,East,New York,New York City,207.85,1,2018,7,CV-12805,Cynthia Voltz,7,1334.66,102.67,"2018-12-25 00:00:00",5,1,4,4,9,"144",Новые клиенты
TB-21595,Troy Blackwell,CA-2018-154214,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Furnishings,"2018-03-20 00:00:00","2018-03-25 00:00:00",Second Class,Consumer,Central,Indiana,Columbus,2.91,3,2018,1,TB-21595,Troy Blackwell,1,2.91,2.91,"2018-03-20 00:00:00",285,4,1,1,6,"411",Потерянные клиенты
EB-13705,Ed Braxton,CA-2018-147277,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Furniture,Tables,"2018-10-20 00:00:00","2018-10-24 00:00:00",Standard Class,Corporate,East,Ohio,Akron,284.36,10,2018,3,EB-13705,Ed Braxton,3,1007.16,251.79,"2018-11-12 00:00:00",48,2,3,3,8,"233",Лояльные клиенты
EB-13705,Ed Braxton,CA-2018-147277,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Office Supplies,Storage,"2018-10-20 00:00:00","2018-10-24 00:00:00",Standard Class,Corporate,East,Ohio,Akron,665.41,10,2018,3,EB-13705,Ed Braxton,3,1007.16,251.79,"2018-11-12 00:00:00",48,2,3,3,8,"233",Лояльные клиенты
DS-13180,David Smith,CA-2018-154907,FUR-BO-10002824,Bush Mission Pointe Library,Furniture,Bookcases,"2018-03-31 00:00:00","2018-04-04 00:00:00",Standard Class,Corporate,Central,Texas,Amarillo,205.33,3,2018,2,DS-13180,David Smith,2,224.43,74.81,"2018-12-07 00:00:00",23,1,2,2,5,"122",Новые клиенты
MT-18070,Michelle Tran,CA-2018-140963,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,"2018-06-10 00:00:00","2018-06-13 00:00:00",First Class,Home Office,West,California,Los Angeles,29.6,6,2018,1,MT-18070,Michelle Tran,1,823.72,274.57,"2018-06-10 00:00:00",203,4,1,3,8,"413",Потерянные клиенты
MT-18070,Michelle Tran,CA-2018-140963,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,Bookcases,"2018-06-10 00:00:00","2018-06-13 00:00:00",First Class,Home Office,West,California,Los Angeles,514.16,6,2018,1,MT-18070,Michelle Tran,1,823.72,274.57,"2018-06-10 00:00:00",203,4,1,3,8,"413",Потерянные клиенты
MT-18070,Michelle Tran,CA-2018-140963,TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,Technology,Phones,"2018-06-10 00:00:00","2018-06-13 00:00:00",First Class,Home Office,West,California,Los Angeles,279.96,6,2018,1,MT-18070,Michelle Tran,1,823.72,274.57,"2018-06-10 00:00:00",203,4,1,3,8,"413",Потерянные клиенты
EB-13705,Ed Braxton,CA-2018-134978,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,"2018-11-12 00:00:00","2018-11-15 00:00:00",Second Class,Corporate,East,New York,New York City,15.92,11,2018,3,EB-13705,Ed Braxton,3,1007.16,251.79,"2018-11-12 00:00:00",48,2,3,3,8,"233",Лояльные клиенты
LS-17245,Lynn Smith,CA-2018-135307,FUR-FU-10001290,Executive Impressions Supervisor Wall Clock,Furniture,Furnishings,"2018-11-26 00:00:00","2018-11-27 00:00:00",First Class,Consumer,Central,Missouri,Gladstone,126.3,11,2018,1,LS-17245,Lynn Smith,1,164.34,82.17,"2018-11-26 00:00:00",34,2,1,1,4,"211",Лояльные клиенты
LS-17245,Lynn Smith,CA-2018-135307,TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,Technology,Accessories,"2018-11-26 00:00:00","2018-11-27 00:00:00",First Class,Consumer,Central,Missouri,Gladstone,38.04,11,2018,1,LS-17245,Lynn Smith,1,164.34,82.17,"2018-11-26 00:00:00",34,2,1,1,4,"211",Лояльные клиенты
BN-11515,Bradley Nguyen,CA-2018-163405,OFF-AR-10003811,Newell 327,Office Supplies,Art,"2018-12-21 00:00:00","2018-12-25 00:00:00",Standard Class,Consumer,West,California,Los Angeles,6.63,12,2018,2,BN-11515,Bradley Nguyen,2,127.41,42.47,"2018-12-21 00:00:00",9,1,2,1,4,"121",Новые клиенты
BN-11515,Bradley Nguyen,CA-2018-163405,OFF-AR-10001246,Newell 317,Office Supplies,Art,"2018-12-21 00:00:00","2018-12-25 00:00:00",Standard Class,Consumer,West,California,Los Angeles,5.88,12,2018,2,BN-11515,Bradley Nguyen,2,127.41,42.47,"2018-12-21 00:00:00",9,1,2,1,4,"121",Новые клиенты
AD-10180,Alan Dominguez,CA-2018-127432,TEC-CO-10003236,Canon Image Class D660 Copier,Technology,Copiers,"2018-01-22 00:00:00","2018-01-27 00:00:00",Standard Class,Home Office,West,Montana,Great Falls,2999.95,1,2018,4,AD-10180,Alan Dominguez,4,5433.89,679.24,"2018-12-01 00:00:00",29,2,4,4,10,"244",Лояльные клиенты
AD-10180,Alan Dominguez,CA-2018-127432,OFF-ST-10004507,Advantus Rolling Storage Box,Office Supplies,Storage,"2018-01-22 00:00:00","2018-01-27 00:00:00",Standard Class,Home Office,West,Montana,Great Falls,51.45,1,2018,4,AD-10180,Alan Dominguez,4,5433.89,679.24,"2018-12-01 00:00:00",29,2,4,4,10,"244",Лояльные клиенты
AD-10180,Alan Dominguez,CA-2018-127432,OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Office Supplies,Paper,"2018-01-22 00:00:00","2018-01-27 00:00:00",Standard Class,Home Office,West,Montana,Great Falls,11.96,1,2018,4,AD-10180,Alan Dominguez,4,5433.89,679.24,"2018-12-01 00:00:00",29,2,4,4,10,"244",Лояльные клиенты
AD-10180,Alan Dominguez,CA-2018-127432,OFF-ST-10004459,Tennsco Single-Tier Lockers,Office Supplies,Storage,"2018-01-22 00:00:00","2018-01-27 00:00:00",Standard Class,Home Office,West,Montana,Great Falls,1126.02,1,2018,4,AD-10180,Alan Dominguez,4,5433.89,679.24,"2018-12-01 00:00:00",29,2,4,4,10,"244",Лояльные клиенты
MC-17605,Matt Connell,CA-2018-145142,FUR-TA-10001857,Balt Solid Wood Rectangular Table,Furniture,Tables,"2018-01-23 00:00:00","2018-01-25 00:00:00",First Class,Corporate,Central,Michigan,Detroit,210.98,1,2018,4,MC-17605,Matt Connell,4,658.4,109.73,"2018-09-09 00:00:00",112,3,4,3,10,"343",Спящие клиенты
PH-18790,Patricia Hirasaki,CA-2018-113558,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,Chairs,"2018-10-21 00:00:00","2018-10-26 00:00:00",Standard Class,Home Office,South,Florida,Lakeland,683.95,10,2018,1,PH-18790,Patricia Hirasaki,1,729.65,364.83,"2018-10-21 00:00:00",70,3,1,3,7,"313",Спящие клиенты
PH-18790,Patricia Hirasaki,CA-2018-113558,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,"2018-10-21 00:00:00","2018-10-26 00:00:00",Standard Class,Home Office,South,Florida,Lakeland,45.7,10,2018,1,PH-18790,Patricia Hirasaki,1,729.65,364.83,"2018-10-21 00:00:00",70,3,1,3,7,"313",Спящие клиенты
JC-15340,Jasper Cacioppo,US-2018-129441,FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,Furniture,Furnishings,"2018-09-07 00:00:00","2018-09-11 00:00:00",Standard Class,Consumer,West,California,Los Angeles,47.94,9,2018,1,JC-15340,Jasper Cacioppo,1,47.94,47.94,"2018-09-07 00:00:00",114,3,1,1,5,"311",Спящие клиенты
EP-13915,Emily Phan,US-2018-122637,OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",Office Supplies,Binders,"2018-09-03 00:00:00","2018-09-08 00:00:00",Second Class,Consumer,Central,Illinois,Chicago,42.62,9,2018,8,EP-13915,Emily Phan,8,1603.48,106.9,"2018-12-18 00:00:00",12,1,4,4,9,"144",Новые клиенты
AS-10135,Adrian Shami,CA-2018-162929,OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,Office Supplies,Binders,"2018-11-19 00:00:00","2018-11-22 00:00:00",First Class,Home Office,East,New York,New York City,41.28,11,2018,1,AS-10135,Adrian Shami,1,54.64,27.32,"2018-11-19 00:00:00",41,2,1,1,4,"211",Лояльные клиенты
AS-10135,Adrian Shami,CA-2018-162929,OFF-PA-10002986,Xerox 1898,Office Supplies,Paper,"2018-11-19 00:00:00","2018-11-22 00:00:00",First Class,Home Office,East,New York,New York City,13.36,11,2018,1,AS-10135,Adrian Shami,1,54.64,27.32,"2018-11-19 00:00:00",41,2,1,1,4,"211",Лояльные клиенты
RC-19960,Ryan Crowe,CA-2018-112774,FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,Furnishings,"2018-09-11 00:00:00","2018-09-12 00:00:00",First Class,Consumer,South,Florida,Jacksonville,34.5,9,2018,1,RC-19960,Ryan Crowe,1,34.5,34.5,"2018-09-11 00:00:00",110,3,1,1,5,"311",Спящие клиенты
GT-14710,Greg Tran,CA-2018-101945,OFF-FA-10004248,Advantus T-Pin Paper Clips,Office Supplies,Fasteners,"2018-11-24 00:00:00","2018-11-28 00:00:00",Standard Class,Consumer,Central,Texas,Houston,10.82,11,2018,4,GT-14710,Greg Tran,4,1196.84,119.68,"2018-11-24 00:00:00",36,2,4,3,9,"243",Лояльные клиенты
DK-13225,Dean Katz,CA-2018-100650,OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack,Office Supplies,Storage,"2018-06-29 00:00:00","2018-07-03 00:00:00",Second Class,Corporate,West,California,Anaheim,1295.78,6,2018,2,DK-13225,Dean Katz,2,1309.24,436.41,"2018-12-20 00:00:00",10,1,3,3,7,"133",Новые клиенты
LP-17080,Liz Pelletier,CA-2018-118731,FUR-FU-10003347,Coloredge Poster Frame,Furniture,Furnishings,"2018-11-20 00:00:00","2018-11-22 00:00:00",Second Class,Consumer,West,California,San Francisco,42.6,11,2018,2,LP-17080,Liz Pelletier,2,227.72,45.54,"2018-11-20 00:00:00",40,2,2,2,6,"222",Лояльные клиенты
