"customer_id","customer_name","order_id","product_id","product_name","category","sub_category","order_date","ship_date","ship_mode","segment","region","state","city","sales","order_month","order_year","quantity_orders","customer_id:1","customer_name:1","orders_quantity","orders_sum","avg_order","last_order","last_order_day","rfm_recency","rfm_frequency","rfm_monetary","rfm_cell","rfm_cell_string","rfm_segment"
KL-16645,Ken Lonsdale,CA-2017-157749,FUR-FU-10004351,Staple-based wall hangings,Furniture,Furnishings,"2017-06-04 00:00:00","2017-06-09 00:00:00",Second Class,Consumer,Central,Illinois,Chicago,11.69,6,2017,4,KL-16645,Ken Lonsdale,4,3996.69,307.44,"2017-12-29 00:00:00",2,1,4,4,9,"144",Новые клиенты
KL-16645,Ken Lonsdale,CA-2017-157749,TEC-PH-10000011,PureGear Roll-On Screen Protector,Technology,Phones,"2017-06-04 00:00:00","2017-06-09 00:00:00",Second Class,Consumer,Central,Illinois,Chicago,31.98,6,2017,4,KL-16645,Ken Lonsdale,4,3996.69,307.44,"2017-12-29 00:00:00",2,1,4,4,9,"144",Новые клиенты
KL-16645,Ken Lonsdale,CA-2017-157749,FUR-TA-10002607,KI Conference Tables,Furniture,Tables,"2017-06-04 00:00:00","2017-06-09 00:00:00",Second Class,Consumer,Central,Illinois,Chicago,177.22,6,2017,4,KL-16645,Ken Lonsdale,4,3996.69,307.44,"2017-12-29 00:00:00",2,1,4,4,9,"144",Новые клиенты
KL-16645,Ken Lonsdale,CA-2017-157749,FUR-FU-10002505,Eldon 100 Class Desk Accessories,Furniture,Furnishings,"2017-06-04 00:00:00","2017-06-09 00:00:00",Second Class,Consumer,Central,Illinois,Chicago,4.04,6,2017,4,KL-16645,Ken Lonsdale,4,3996.69,307.44,"2017-12-29 00:00:00",2,1,4,4,9,"144",Новые клиенты
KL-16645,Ken Lonsdale,CA-2017-157749,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,Art,"2017-06-04 00:00:00","2017-06-09 00:00:00",Second Class,Consumer,Central,Illinois,Chicago,7.41,6,2017,4,KL-16645,Ken Lonsdale,4,3996.69,307.44,"2017-12-29 00:00:00",2,1,4,4,9,"144",Новые клиенты
LH-17155,Logan Haushalter,CA-2017-154739,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs,"2017-12-10 00:00:00","2017-12-15 00:00:00",Second Class,Consumer,West,California,San Francisco,321.57,12,2017,7,LH-17155,Logan Haushalter,7,1503.24,115.63,"2017-12-10 00:00:00",21,1,4,4,9,"144",Новые клиенты
KC-16540,Kelly Collister,CA-2017-145625,OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,Paper,"2017-09-11 00:00:00","2017-09-17 00:00:00",Standard Class,Consumer,West,California,San Diego,7.61,9,2017,2,KC-16540,Kelly Collister,2,3357.28,1119.09,"2017-11-14 00:00:00",47,2,3,4,9,"234",Лояльные клиенты
KC-16540,Kelly Collister,CA-2017-145625,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,Technology,Accessories,"2017-09-11 00:00:00","2017-09-17 00:00:00",Standard Class,Consumer,West,California,San Diego,3347.37,9,2017,2,KC-16540,Kelly Collister,2,3357.28,1119.09,"2017-11-14 00:00:00",47,2,3,4,9,"234",Лояльные клиенты
DL-13315,Delfina Latchford,CA-2017-146941,OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,Storage,"2017-12-10 00:00:00","2017-12-13 00:00:00",First Class,Consumer,East,New York,New York City,80.58,12,2017,2,DL-13315,Delfina Latchford,2,573.6,114.72,"2017-12-10 00:00:00",21,1,3,3,7,"133",Новые клиенты
DL-13315,Delfina Latchford,CA-2017-146941,OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Envelopes,"2017-12-10 00:00:00","2017-12-13 00:00:00",First Class,Consumer,East,New York,New York City,361.92,12,2017,2,DL-13315,Delfina Latchford,2,573.6,114.72,"2017-12-10 00:00:00",21,1,3,3,7,"133",Новые клиенты
RC-19825,Roy Collins,CA-2017-125318,TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,Technology,Phones,"2017-06-06 00:00:00","2017-06-13 00:00:00",Standard Class,Consumer,Central,Illinois,Chicago,328.22,6,2017,5,RC-19825,Roy Collins,5,941.85,104.65,"2017-12-26 00:00:00",5,1,4,3,8,"143",Новые клиенты
PG-18895,Paul Gonzalez,CA-2017-111010,OFF-FA-10003472,Bagged Rubber Bands,Office Supplies,Fasteners,"2017-01-22 00:00:00","2017-01-28 00:00:00",Standard Class,Consumer,East,New Jersey,Morristown,7.56,1,2017,2,PG-18895,Paul Gonzalez,2,39.12,19.56,"2017-04-22 00:00:00",253,4,2,1,7,"421",Потерянные клиенты
AH-10195,Alan Haines,CA-2017-112697,OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,Office Supplies,Binders,"2017-12-18 00:00:00","2017-12-20 00:00:00",Second Class,Corporate,South,Florida,Tamarac,254.06,12,2017,1,AH-10195,Alan Haines,1,1410.07,470.02,"2017-12-18 00:00:00",13,1,2,4,7,"124",Новые клиенты
AH-10195,Alan Haines,CA-2017-112697,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,Appliances,"2017-12-18 00:00:00","2017-12-20 00:00:00",Second Class,Corporate,South,Florida,Tamarac,194.53,12,2017,1,AH-10195,Alan Haines,1,1410.07,470.02,"2017-12-18 00:00:00",13,1,2,4,7,"124",Новые клиенты
AH-10195,Alan Haines,CA-2017-112697,OFF-SU-10000646,Premier Automatic Letter Opener,Office Supplies,Supplies,"2017-12-18 00:00:00","2017-12-20 00:00:00",Second Class,Corporate,South,Florida,Tamarac,961.48,12,2017,1,AH-10195,Alan Haines,1,1410.07,470.02,"2017-12-18 00:00:00",13,1,2,4,7,"124",Новые клиенты
NZ-18565,Nick Zandusky,CA-2017-110772,OFF-FA-10002983,Advantus SlideClip Paper Clips,Office Supplies,Fasteners,"2017-11-20 00:00:00","2017-11-24 00:00:00",Second Class,Home Office,East,Ohio,Columbus,19.1,11,2017,4,NZ-18565,Nick Zandusky,4,487.86,60.98,"2017-11-20 00:00:00",41,2,4,3,9,"243",Лояльные клиенты
NZ-18565,Nick Zandusky,CA-2017-110772,OFF-LA-10004689,Avery 512,Office Supplies,Labels,"2017-11-20 00:00:00","2017-11-24 00:00:00",Second Class,Home Office,East,Ohio,Columbus,18.5,11,2017,4,NZ-18565,Nick Zandusky,4,487.86,60.98,"2017-11-20 00:00:00",41,2,4,3,9,"243",Лояльные клиенты
NZ-18565,Nick Zandusky,CA-2017-110772,TEC-AC-10002001,Logitech Wireless Gaming Headset G930,Technology,Accessories,"2017-11-20 00:00:00","2017-11-24 00:00:00",Second Class,Home Office,East,Ohio,Columbus,255.98,11,2017,4,NZ-18565,Nick Zandusky,4,487.86,60.98,"2017-11-20 00:00:00",41,2,4,3,9,"243",Лояльные клиенты
NZ-18565,Nick Zandusky,CA-2017-110772,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,"2017-11-20 00:00:00","2017-11-24 00:00:00",Second Class,Home Office,East,Ohio,Columbus,86.97,11,2017,4,NZ-18565,Nick Zandusky,4,487.86,60.98,"2017-11-20 00:00:00",41,2,4,3,9,"243",Лояльные клиенты
JD-15895,Jonathan Doherty,CA-2017-142545,OFF-PA-10002105,Xerox 223,Office Supplies,Paper,"2017-10-28 00:00:00","2017-11-03 00:00:00",Standard Class,Corporate,East,New Jersey,Belleville,32.4,10,2017,7,JD-15895,Jonathan Doherty,7,6181.11,294.34,"2017-12-01 00:00:00",30,1,4,4,9,"144",Новые клиенты
JD-15895,Jonathan Doherty,CA-2017-142545,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,"2017-10-28 00:00:00","2017-11-03 00:00:00",Standard Class,Corporate,East,New Jersey,Belleville,1082.48,10,2017,7,JD-15895,Jonathan Doherty,7,6181.11,294.34,"2017-12-01 00:00:00",30,1,4,4,9,"144",Новые клиенты
JD-15895,Jonathan Doherty,CA-2017-142545,OFF-PA-10004243,Xerox 1939,Office Supplies,Paper,"2017-10-28 00:00:00","2017-11-03 00:00:00",Standard Class,Corporate,East,New Jersey,Belleville,56.91,10,2017,7,JD-15895,Jonathan Doherty,7,6181.11,294.34,"2017-12-01 00:00:00",30,1,4,4,9,"144",Новые клиенты
JD-15895,Jonathan Doherty,CA-2017-142545,FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings,"2017-10-28 00:00:00","2017-11-03 00:00:00",Standard Class,Corporate,East,New Jersey,Belleville,77.6,10,2017,7,JD-15895,Jonathan Doherty,7,6181.11,294.34,"2017-12-01 00:00:00",30,1,4,4,9,"144",Новые клиенты
JD-15895,Jonathan Doherty,CA-2017-142545,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Binders,"2017-10-28 00:00:00","2017-11-03 00:00:00",Standard Class,Corporate,East,New Jersey,Belleville,14.28,10,2017,7,JD-15895,Jonathan Doherty,7,6181.11,294.34,"2017-12-01 00:00:00",30,1,4,4,9,"144",Новые клиенты
BP-11185,Ben Peterman,CA-2017-142902,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,"2017-09-12 00:00:00","2017-09-14 00:00:00",Second Class,Corporate,West,Colorado,Arvada,15.14,9,2017,3,BP-11185,Ben Peterman,3,754.02,107.72,"2017-12-23 00:00:00",8,1,4,3,8,"143",Новые клиенты
BP-11185,Ben Peterman,CA-2017-142902,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,Chairs,"2017-09-12 00:00:00","2017-09-14 00:00:00",Second Class,Corporate,West,Colorado,Arvada,466.77,9,2017,3,BP-11185,Ben Peterman,3,754.02,107.72,"2017-12-23 00:00:00",8,1,4,3,8,"143",Новые клиенты
BP-11185,Ben Peterman,CA-2017-142902,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,"2017-09-12 00:00:00","2017-09-14 00:00:00",Second Class,Corporate,West,Colorado,Arvada,15.23,9,2017,3,BP-11185,Ben Peterman,3,754.02,107.72,"2017-12-23 00:00:00",8,1,4,3,8,"143",Новые клиенты
BP-11185,Ben Peterman,CA-2017-142902,OFF-LA-10000634,Avery 509,Office Supplies,Labels,"2017-09-12 00:00:00","2017-09-14 00:00:00",Second Class,Corporate,West,Colorado,Arvada,6.26,9,2017,3,BP-11185,Ben Peterman,3,754.02,107.72,"2017-12-23 00:00:00",8,1,4,3,8,"143",Новые клиенты
GK-14620,Grace Kelly,CA-2017-162138,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders,"2017-04-23 00:00:00","2017-04-27 00:00:00",Standard Class,Corporate,West,California,Hesperia,251.52,4,2017,3,GK-14620,Grace Kelly,3,5021.03,836.84,"2017-12-25 00:00:00",6,1,4,4,9,"144",Новые клиенты
GK-14620,Grace Kelly,CA-2017-162138,TEC-AC-10001908,Logitech Wireless Headset h800,Technology,Accessories,"2017-04-23 00:00:00","2017-04-27 00:00:00",Standard Class,Corporate,West,California,Hesperia,99.99,4,2017,3,GK-14620,Grace Kelly,3,5021.03,836.84,"2017-12-25 00:00:00",6,1,4,4,9,"144",Новые клиенты
PO-18850,Patrick O'Brill,US-2017-141544,TEC-PH-10003645,Aastra 57i VoIP phone,Technology,Phones,"2017-08-30 00:00:00","2017-09-01 00:00:00",First Class,Consumer,East,Pennsylvania,Philadelphia,290.9,8,2017,2,PO-18850,Patrick O'Brill,2,1272.86,212.14,"2017-09-18 00:00:00",104,3,3,4,10,"334",Спящие клиенты
PO-18850,Patrick O'Brill,US-2017-141544,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Office Supplies,Storage,"2017-08-30 00:00:00","2017-09-01 00:00:00",First Class,Consumer,East,Pennsylvania,Philadelphia,54.22,8,2017,2,PO-18850,Patrick O'Brill,2,1272.86,212.14,"2017-09-18 00:00:00",104,3,3,4,10,"334",Спящие клиенты
PO-18850,Patrick O'Brill,US-2017-141544,FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Furniture,Chairs,"2017-08-30 00:00:00","2017-09-01 00:00:00",First Class,Consumer,East,Pennsylvania,Philadelphia,786.74,8,2017,2,PO-18850,Patrick O'Brill,2,1272.86,212.14,"2017-09-18 00:00:00",104,3,3,4,10,"334",Спящие клиенты
PO-18850,Patrick O'Brill,US-2017-141544,OFF-LA-10001074,Round Specialty Laser Printer Labels,Office Supplies,Labels,"2017-08-30 00:00:00","2017-09-01 00:00:00",First Class,Consumer,East,Pennsylvania,Philadelphia,100.24,8,2017,2,PO-18850,Patrick O'Brill,2,1272.86,212.14,"2017-09-18 00:00:00",104,3,3,4,10,"334",Спящие клиенты
PO-18850,Patrick O'Brill,US-2017-141544,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,"2017-08-30 00:00:00","2017-09-01 00:00:00",First Class,Consumer,East,Pennsylvania,Philadelphia,37.76,8,2017,2,PO-18850,Patrick O'Brill,2,1272.86,212.14,"2017-09-18 00:00:00",104,3,3,4,10,"334",Спящие клиенты
JL-15850,John Lucas,US-2017-150147,TEC-PH-10004614,AT&T 841000 Phone,Technology,Phones,"2017-04-25 00:00:00","2017-04-29 00:00:00",Second Class,Consumer,East,Pennsylvania,Philadelphia,82.8,4,2017,1,JL-15850,John Lucas,1,108.42,36.14,"2017-04-25 00:00:00",250,4,1,2,7,"412",Потерянные клиенты
JL-15850,John Lucas,US-2017-150147,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,Office Supplies,Binders,"2017-04-25 00:00:00","2017-04-29 00:00:00",Second Class,Consumer,East,Pennsylvania,Philadelphia,20.72,4,2017,1,JL-15850,John Lucas,1,108.42,36.14,"2017-04-25 00:00:00",250,4,1,2,7,"412",Потерянные клиенты
JL-15850,John Lucas,US-2017-150147,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders,"2017-04-25 00:00:00","2017-04-29 00:00:00",Second Class,Consumer,East,Pennsylvania,Philadelphia,4.9,4,2017,1,JL-15850,John Lucas,1,108.42,36.14,"2017-04-25 00:00:00",250,4,1,2,7,"412",Потерянные клиенты
AB-10060,Adam Bellavance,CA-2017-129714,TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,Technology,Accessories,"2017-09-01 00:00:00","2017-09-03 00:00:00",First Class,Home Office,East,New York,New York City,6.79,9,2017,3,AB-10060,Adam Bellavance,3,4800.82,533.42,"2017-09-01 00:00:00",121,3,4,4,11,"344",Спящие клиенты
AB-10060,Adam Bellavance,CA-2017-129714,OFF-PA-10001970,Xerox 1881,Office Supplies,Paper,"2017-09-01 00:00:00","2017-09-03 00:00:00",First Class,Home Office,East,New York,New York City,24.56,9,2017,3,AB-10060,Adam Bellavance,3,4800.82,533.42,"2017-09-01 00:00:00",121,3,4,4,11,"344",Спящие клиенты
AB-10060,Adam Bellavance,CA-2017-129714,OFF-BI-10002160,Acco Hanging Data Binders,Office Supplies,Binders,"2017-09-01 00:00:00","2017-09-03 00:00:00",First Class,Home Office,East,New York,New York City,3.05,9,2017,3,AB-10060,Adam Bellavance,3,4800.82,533.42,"2017-09-01 00:00:00",121,3,4,4,11,"344",Спящие клиенты
AB-10060,Adam Bellavance,CA-2017-129714,OFF-PA-10001970,Xerox 1881,Office Supplies,Paper,"2017-09-01 00:00:00","2017-09-03 00:00:00",First Class,Home Office,East,New York,New York City,49.12,9,2017,3,AB-10060,Adam Bellavance,3,4800.82,533.42,"2017-09-01 00:00:00",121,3,4,4,11,"344",Спящие клиенты
AB-10060,Adam Bellavance,CA-2017-129714,OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,Office Supplies,Binders,"2017-09-01 00:00:00","2017-09-03 00:00:00",First Class,Home Office,East,New York,New York City,4355.17,9,2017,3,AB-10060,Adam Bellavance,3,4800.82,533.42,"2017-09-01 00:00:00",121,3,4,4,11,"344",Спящие клиенты
JL-15505,Jeremy Lonsdale,CA-2017-138520,FUR-BO-10002268,Sauder Barrister Bookcases,Furniture,Bookcases,"2017-04-08 00:00:00","2017-04-13 00:00:00",Standard Class,Consumer,East,New York,New York City,388.7,4,2017,1,JL-15505,Jeremy Lonsdale,1,448.4,112.1,"2017-04-08 00:00:00",267,4,2,2,8,"422",Потерянные клиенты
JL-15505,Jeremy Lonsdale,CA-2017-138520,OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",Office Supplies,Envelopes,"2017-04-08 00:00:00","2017-04-13 00:00:00",Standard Class,Consumer,East,New York,New York City,8.26,4,2017,1,JL-15505,Jeremy Lonsdale,1,448.4,112.1,"2017-04-08 00:00:00",267,4,2,2,8,"422",Потерянные клиенты
JL-15505,Jeremy Lonsdale,CA-2017-138520,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art,"2017-04-08 00:00:00","2017-04-13 00:00:00",Standard Class,Consumer,East,New York,New York City,17.04,4,2017,1,JL-15505,Jeremy Lonsdale,1,448.4,112.1,"2017-04-08 00:00:00",267,4,2,2,8,"422",Потерянные клиенты
JL-15505,Jeremy Lonsdale,CA-2017-138520,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,Paper,"2017-04-08 00:00:00","2017-04-13 00:00:00",Standard Class,Consumer,East,New York,New York City,34.4,4,2017,1,JL-15505,Jeremy Lonsdale,1,448.4,112.1,"2017-04-08 00:00:00",267,4,2,2,8,"422",Потерянные клиенты
HK-14890,Heather Kirkland,CA-2017-130001,OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper,"2017-04-23 00:00:00","2017-04-28 00:00:00",Standard Class,Corporate,South,North Carolina,Charlotte,36.24,4,2017,2,HK-14890,Heather Kirkland,2,107.22,35.74,"2017-10-23 00:00:00",69,2,2,2,6,"222",Лояльные клиенты
MK-17905,Michael Kennedy,CA-2017-155516,OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Office Supplies,Binders,"2017-10-21 00:00:00","2017-10-21 00:00:00",Same Day,Corporate,East,Connecticut,Manchester,23.2,10,2017,3,MK-17905,Michael Kennedy,3,1812.65,151.05,"2017-10-21 00:00:00",71,2,4,4,10,"244",Лояльные клиенты
MK-17905,Michael Kennedy,CA-2017-155516,OFF-SU-10001225,Staple remover,Office Supplies,Supplies,"2017-10-21 00:00:00","2017-10-21 00:00:00",Same Day,Corporate,East,Connecticut,Manchester,7.36,10,2017,3,MK-17905,Michael Kennedy,3,1812.65,151.05,"2017-10-21 00:00:00",71,2,4,4,10,"244",Лояльные клиенты
MK-17905,Michael Kennedy,CA-2017-155516,OFF-ST-10002406,Pizazz Global Quick File,Office Supplies,Storage,"2017-10-21 00:00:00","2017-10-21 00:00:00",Same Day,Corporate,East,Connecticut,Manchester,104.79,10,2017,3,MK-17905,Michael Kennedy,3,1812.65,151.05,"2017-10-21 00:00:00",71,2,4,4,10,"244",Лояльные клиенты
MK-17905,Michael Kennedy,CA-2017-155516,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,Bookcases,"2017-10-21 00:00:00","2017-10-21 00:00:00",Same Day,Corporate,East,Connecticut,Manchester,1043.92,10,2017,3,MK-17905,Michael Kennedy,3,1812.65,151.05,"2017-10-21 00:00:00",71,2,4,4,10,"244",Лояльные клиенты
MM-18280,Muhammed MacIntyre,US-2017-134656,OFF-PA-10003039,Xerox 1960,Office Supplies,Paper,"2017-09-28 00:00:00","2017-10-01 00:00:00",First Class,Corporate,Central,Illinois,Quincy,99.14,9,2017,2,MM-18280,Muhammed MacIntyre,2,295.92,147.96,"2017-09-28 00:00:00",94,3,3,2,8,"332",Спящие клиенты
AS-10285,Alejandro Savely,CA-2017-134775,OFF-PA-10004734,Southworth Structures Collection,Office Supplies,Paper,"2017-10-28 00:00:00","2017-10-29 00:00:00",First Class,Corporate,West,California,San Francisco,50.96,10,2017,5,AS-10285,Alejandro Savely,5,3097.93,442.56,"2017-11-11 00:00:00",50,2,4,4,10,"244",Лояльные клиенты
AS-10285,Alejandro Savely,CA-2017-134775,OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,Binders,"2017-10-28 00:00:00","2017-10-29 00:00:00",First Class,Corporate,West,California,San Francisco,49.54,10,2017,5,AS-10285,Alejandro Savely,5,3097.93,442.56,"2017-11-11 00:00:00",50,2,4,4,10,"244",Лояльные клиенты
AG-10675,Anna Gayman,CA-2017-108987,OFF-ST-10001580,Super Decoflex Portable Personal File,Office Supplies,Storage,"2017-09-08 00:00:00","2017-09-10 00:00:00",Second Class,Consumer,Central,Texas,Houston,35.95,9,2017,2,AG-10675,Anna Gayman,2,3026.29,504.38,"2017-09-08 00:00:00",114,3,3,4,10,"334",Спящие клиенты
AG-10675,Anna Gayman,CA-2017-108987,FUR-BO-10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,Bookcases,"2017-09-08 00:00:00","2017-09-10 00:00:00",Second Class,Consumer,Central,Texas,Houston,2396.27,9,2017,2,AG-10675,Anna Gayman,2,3026.29,504.38,"2017-09-08 00:00:00",114,3,3,4,10,"334",Спящие клиенты
AG-10675,Anna Gayman,CA-2017-108987,OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Office Supplies,Storage,"2017-09-08 00:00:00","2017-09-10 00:00:00",Second Class,Consumer,Central,Texas,Houston,131.14,9,2017,2,AG-10675,Anna Gayman,2,3026.29,504.38,"2017-09-08 00:00:00",114,3,3,4,10,"334",Спящие клиенты
AG-10675,Anna Gayman,CA-2017-108987,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,"2017-09-08 00:00:00","2017-09-10 00:00:00",Second Class,Consumer,Central,Texas,Houston,57.58,9,2017,2,AG-10675,Anna Gayman,2,3026.29,504.38,"2017-09-08 00:00:00",114,3,3,4,10,"334",Спящие клиенты
PB-19150,Philip Brown,CA-2017-148796,FUR-CH-10004886,Bevis Steel Folding Chairs,Furniture,Chairs,"2017-04-14 00:00:00","2017-04-18 00:00:00",Standard Class,Consumer,West,California,Los Angeles,383.8,4,2017,1,PB-19150,Philip Brown,1,383.8,383.8,"2017-04-14 00:00:00",261,4,2,2,8,"422",Потерянные клиенты
RB-19795,Ross Baird,US-2017-123750,OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,Office Supplies,Binders,"2017-04-15 00:00:00","2017-04-21 00:00:00",Standard Class,Home Office,South,North Carolina,Gastonia,189.59,4,2017,3,RB-19795,Ross Baird,3,1840.62,204.51,"2017-12-24 00:00:00",7,1,4,4,9,"144",Новые клиенты
